relativeTimeMs,module,key,value
31949.442863,tracing.bikesim,speed,5.093592
31949.733973,tracing.bikesim,steer_angle,0.286694
31949.898720,tracing.bikesim,bike_yaw,1.870985
31950.003624,tracing.bikesim,front_wheel_x,-0.533814
31950.163364,tracing.bikesim,front_wheel_y,97.560991
31950.314522,tracing.bikesim,back_wheel_x,0.057587
31950.424194,tracing.bikesim,back_wheel_y,95.650429
31950.523853,tracing.bikesim,front_angle,2.150469
31950.877428,tracing.android,steering_angle,17.708659
31967.026949,tracing.bikesim,speed,5.093592
31967.346668,tracing.bikesim,steer_angle,0.309074
31967.509747,tracing.bikesim,bike_yaw,1.878741
31968.907833,tracing.bikesim,front_wheel_x,-0.562962
31969.456911,tracing.bikesim,front_wheel_y,97.602762
31971.266508,tracing.bikesim,back_wheel_x,0.043239
31971.457481,tracing.bikesim,back_wheel_y,95.696845
31971.569538,tracing.bikesim,front_angle,2.180060
31977.355957,tracing.irspeed,irspeed_tick,002875
31977.518082,tracing.irspeed,irspeed_interval,0.044190
31981.220007,tracing.bikesim,speed,5.026516
31981.403589,tracing.bikesim,steer_angle,0.309074
31981.647730,tracing.bikesim,bike_yaw,1.886395
31981.774569,tracing.bikesim,front_wheel_x,-0.592046
31981.876135,tracing.bikesim,front_wheel_y,97.643758
31981.982470,tracing.bikesim,back_wheel_x,0.028725
31982.086897,tracing.bikesim,back_wheel_y,95.742537
31982.189655,tracing.bikesim,front_angle,2.187815
31997.139692,tracing.bikesim,speed,5.026516
31998.847008,tracing.bikesim,steer_angle,0.309074
31999.019623,tracing.bikesim,bike_yaw,1.894049
31999.165058,tracing.bikesim,front_wheel_x,-0.621443
31999.546528,tracing.bikesim,front_wheel_y,97.684531
31999.689817,tracing.bikesim,back_wheel_x,0.013861
32000.350237,tracing.bikesim,back_wheel_y,95.788117
32000.540972,tracing.bikesim,front_angle,2.195469
32005.348206,tracing.android,steering_angle,20.382869
32011.448860,tracing.bikesim,speed,5.026516
32015.155792,tracing.bikesim,steer_angle,0.355748
32015.353918,tracing.bikesim,bike_yaw,1.902816
32015.514851,tracing.bikesim,front_wheel_x,-0.653010
32015.791416,tracing.bikesim,front_wheel_y,97.723648
32016.592264,tracing.bikesim,back_wheel_x,-0.001105
32016.734362,tracing.bikesim,back_wheel_y,95.832875
32016.872406,tracing.bikesim,front_angle,2.249797
